date;train;way;station;hour;composition;p1q0;p2q0;p3q0;p0q1;p0q2;p0q3;day
07/06/2019;41;0;BB;08:00:00;2;0.5864;0.51975;0.527;0.307;0.339;0.181;
11/06/2019;41;0;BB;08:00:00;2;0.547;0.48025;0.632;0.344;0.392;0.21;
13/06/2019;41;0;BB;08:00:00;2;0.501;0.516;0.579;0.32;0.379;0.181;
14/06/2019;41;0;BB;08:00:00;2;0.489;0.503;0.523;0.329;0.374;0.191;
17/06/2019;41;0;BB;08:00:00;2;0.485;0.472;0.541;0.326;0.39;0.19;
18/06/2019;41;0;BB;08:00:00;2;0.544;0.546;0.584;0.362;0.425;0.19;
19/06/2019;41;0;BB;08:00:00;2;0.473;0.454;0.505;0.329;0.388;0.193;
20/06/2019;41;0;BB;08:00:00;2;0.407;0.4872;0.565;0.334;0.389;0.189;
21/06/2019;41;0;BB;08:00:00;2;0.401;0.505;0.484;0.345;0.396;0.188;
24/06/2019;41;0;BB;08:00:00;2;0.432;0.443;0.505;0.351;0.382;0.202;
25/06/2019;41;0;BB;08:00:00;2;0.542;0.51;0.557;0.335;0.382;0.193;
26/06/2019;41;0;BB;08:00:00;2;0.457;0.401;0.501;0.307;0.363;0.183;
27/06/2019;41;0;BB;08:00:00;2;0.475;0.521;0.5374;0.297;0.362;0.159;
28/06/2019;41;0;BB;08:00:00;2;0.413;0.51185;0.471;0.274;0.33;0.146;
01/07/2019;41;0;BB;08:00:00;2;0.483;0.446;0.544;0.329;0.378;0.191;
02/07/2019;41;0;BB;08:00:00;2;0.519;0.475;0.579;0.512;0.564;0.27;
03/07/2019;41;0;BB;08:00:00;2;0.49;0.51185;0.511;0.308;0.351;0.187;
04/07/2019;41;0;BB;08:00:00;2;0.524;0.474;0.544;0.285;0.313;0.165;
05/07/2019;41;0;BB;08:00:00;2;0.416;0.494;0.56225;0.309;0.382;0.182;
28/05/2019;41;0;BB;08:00:00;2;0.548;0.508;0.50615;0.323;0.354;0.206;
05/06/2019;41;0;BB;08:00:00;2;0.448;0.431;0.56225;0.312;0.352;0.194;
21/05/2019;42;0;AF;08:00:00;2;0.367;0.389;0.373;0.176;0.117;NA;
22/05/2019;42;0;AF;08:00:00;2;0.303;0.382;0.328;0.178;0.128;NA;
27/05/2019;42;0;AF;08:00:00;2;0.333;0.335;0.36;0.185;0.126;NA;
29/05/2019;42;0;AF;08:00:00;2;0.3246;0.335;0.292;0.141;0.088;NA;
03/06/2019;42;0;AF;08:00:00;2;0.328;0.349;0.324;0.157;0.11;NA;
04/06/2019;42;0;AF;08:00:00;2;0.339;0.329;0.36;0.183;0.116;NA;
06/06/2019;42;0;AF;08:00:00;2;0.346;0.362;0.312333333333333;0.176;0.112;NA;
07/06/2019;42;0;AF;08:00:00;2;0.288;0.31;0.307;0.175;0.108;NA;
11/06/2019;42;0;AF;08:00:00;2;0.35;0.34;0.344;0.189;0.11;NA;
13/06/2019;42;0;AF;08:00:00;2;0.389;0.297;0.32;0.172;0.114;NA;
14/06/2019;42;0;AF;08:00:00;2;0.304;0.313;0.329;0.173;0.113;NA;
17/06/2019;42;0;AF;08:00:00;2;0.33;0.334;0.326;0.175;0.106;NA;
18/06/2019;42;0;AF;08:00:00;2;0.352;0.362;0.362;0.206;0.121;NA;
19/06/2019;42;0;AF;08:00:00;2;0.522;0.329;0.30425;0.161;0.103;NA;
20/06/2019;42;0;AF;08:00:00;2;0.364;0.339;0.334;0.181;0.135;NA;
24/06/2019;42;0;AF;08:00:00;2;0.232;0.291;0.351;0.194;0.13;NA;
25/06/2019;42;0;AF;08:00:00;2;0.347;0.335;0.3240625;0.164;0.115;NA;
26/06/2019;42;0;AF;08:00:00;2;0.291;0.3356;0.307;0.155;0.107;NA;
27/06/2019;42;0;AF;08:00:00;2;0.279;0.297;0.34725;0.161;0.097;NA;
28/06/2019;42;0;AF;08:00:00;2;0.296;0.292;0.274;0.139;0.09;NA;
01/07/2019;42;0;AF;08:00:00;2;0.287;0.289;0.329;0.171;0.117;NA;
02/07/2019;42;0;AF;08:00:00;2;0.2966;0.512;0.32425;0.187;0.131;NA;
04/07/2019;42;0;AF;08:00:00;2;0.311;0.329;0.285;0.18;0.121;NA;
05/07/2019;42;0;AF;08:00:00;2;0.302;0.303;0.309;0.163;0.104;NA;
05/06/2019;42;0;AF;08:00:00;2;0.304;0.281;0.312;0.123;0.062;NA;
21/05/2019;42;0;AJ;08:00:00;2;0.501;0.531;0.533;0.316;0.176;0.117;
22/05/2019;42;0;AJ;08:00:00;2;0.445;0.46425;0.504;0.262;0.178;0.128;
27/05/2019;42;0;AJ;08:00:00;2;0.54;0.435;0.5184;0.278;0.185;0.126;
29/05/2019;42;0;AJ;08:00:00;2;0.375;0.505;0.459;0.233;0.141;0.088;
03/06/2019;42;0;AJ;08:00:00;2;0.368;0.625;0.546;0.256;0.157;0.11;
04/06/2019;42;0;AJ;08:00:00;2;0.404;0.573;0.531;0.285;0.183;0.116;
06/06/2019;42;0;AJ;08:00:00;2;0.3875;0.537;0.553;0.309;0.176;0.112;
07/06/2019;42;0;AJ;08:00:00;2;0.414;0.604;0.528;0.3;0.175;0.108;
11/06/2019;42;0;AJ;08:00:00;2;0.532;0.531;0.51275;0.32;0.189;0.11;
13/06/2019;42;0;AJ;08:00:00;2;0.41125;0.516;0.574;0.293;0.172;0.114;
14/06/2019;42;0;AJ;08:00:00;2;0.458;0.501;0.491;0.292;0.173;0.113;
17/06/2019;42;0;AJ;08:00:00;2;0.563;0.6032;0.5126;0.297;0.175;0.106;
18/06/2019;42;0;AJ;08:00:00;2;0.529;0.465;0.608;0.326;0.206;0.121;
19/06/2019;42;0;AJ;08:00:00;2;0.402;0.432;0.51;0.27;0.161;0.103;
20/06/2019;42;0;AJ;08:00:00;2;0.483;0.544;0.51275;0.27;0.181;0.135;
24/06/2019;42;0;AJ;08:00:00;2;0.501;0.523;0.553;0.299;0.194;0.13;
25/06/2019;42;0;AJ;08:00:00;2;0.457;0.507;0.52825;0.264;0.164;0.115;
26/06/2019;42;0;AJ;08:00:00;2;0.358;0.425;0.54147;0.23;0.155;0.107;
27/06/2019;42;0;AJ;08:00:00;2;0.50775;0.4952;0.5336875;0.274;0.161;0.097;
28/06/2019;42;0;AJ;08:00:00;2;0.487;0.5316;0.469;0.261;0.139;0.09;
01/07/2019;42;0;AJ;08:00:00;2;0.382;0.555;0.528;0.278;0.171;0.117;
02/07/2019;42;0;AJ;08:00:00;2;0.497;0.495;0.522094;0.298;0.187;0.131;
04/07/2019;42;0;AJ;08:00:00;2;0.415;0.536;0.441;0.294;0.18;0.121;
05/07/2019;42;0;AJ;08:00:00;2;0.39;0.794;0.477;0.272;0.163;0.104;
05/06/2019;42;0;AJ;08:00:00;2;0.4328;0.396;0.536;0.223;0.123;0.062;
21/05/2019;42;0;AP;08:00:00;2;0.255;0.326;0.222;0.117;NA;NA;
22/05/2019;42;0;AP;08:00:00;2;0.195;0.304;0.195;0.128;NA;NA;
27/05/2019;42;0;AP;08:00:00;2;0.207;0.273;0.211;0.126;NA;NA;
29/05/2019;42;0;AP;08:00:00;2;0.1824;0.26;0.185;0.088;NA;NA;
03/06/2019;42;0;AP;08:00:00;2;0.205;0.267;0.183;0.11;NA;NA;
04/06/2019;42;0;AP;08:00:00;2;0.227;0.245;0.227;0.116;NA;NA;
06/06/2019;42;0;AP;08:00:00;2;0.241;0.204;0.182;0.112;NA;NA;
07/06/2019;42;0;AP;08:00:00;2;0.198;0.23;0.181;0.108;NA;NA;
11/06/2019;42;0;AP;08:00:00;2;0.208;0.205;0.21;0.11;NA;NA;
13/06/2019;42;0;AP;08:00:00;2;0.259;0.169;0.181;0.114;NA;NA;
14/06/2019;42;0;AP;08:00:00;2;0.182;0.212;0.191;0.113;NA;NA;
17/06/2019;42;0;AP;08:00:00;2;0.202;0.204;0.19;0.106;NA;NA;
18/06/2019;42;0;AP;08:00:00;2;0.214;0.226;0.19;0.121;NA;NA;
19/06/2019;42;0;AP;08:00:00;2;0.281;0.193;0.187;0.103;NA;NA;
20/06/2019;42;0;AP;08:00:00;2;0.232;0.203;0.189;0.135;NA;NA;
24/06/2019;42;0;AP;08:00:00;2;0.138;0.175;0.202;0.13;NA;NA;
25/06/2019;42;0;AP;08:00:00;2;0.193;0.193;0.194;0.115;NA;NA;
26/06/2019;42;0;AP;08:00:00;2;0.171;0.2294;0.183;0.107;NA;NA;
27/06/2019;42;0;AP;08:00:00;2;0.172;0.159;0.194;0.097;NA;NA;
28/06/2019;42;0;AP;08:00:00;2;0.168;0.171;0.146;0.09;NA;NA;
01/07/2019;42;0;AP;08:00:00;2;0.17;0.178;0.191;0.117;NA;NA;
02/07/2019;42;0;AP;08:00:00;2;0.1852;0.27;0.181;0.131;NA;NA;
04/07/2019;42;0;AP;08:00:00;2;0.187;0.208;0.165;0.121;NA;NA;
05/07/2019;42;0;AP;08:00:00;2;0.177;0.174;0.182;0.104;NA;NA;
05/06/2019;42;0;AP;08:00:00;2;0.184;0.197;0.194;0.062;NA;NA;
21/05/2019;42;0;AZ;NA;2;0.141;0.62;0.517;NA;NA;NA;
22/05/2019;42;0;AZ;NA;2;0.124;0.501;0.49;NA;NA;NA;
27/05/2019;42;0;AZ;NA;2;0.13;0.569;0.476666666666667;NA;NA;NA;
29/05/2019;42;0;AZ;NA;2;0.109;0.501;0.453;NA;NA;NA;
03/06/2019;42;0;AZ;NA;2;0.101;0.547;0.508;NA;NA;NA;
04/06/2019;42;0;AZ;NA;2;0.147;0.528;0.505;NA;NA;NA;
06/06/2019;42;0;AZ;NA;2;0.125;0.5186;0.547;NA;NA;NA;
07/06/2019;42;0;AZ;NA;2;0.107;0.523;0.5;NA;NA;NA;
11/06/2019;42;0;AZ;NA;2;0.131;0.607;0.519;NA;NA;NA;
13/06/2019;42;0;AZ;NA;2;0.092;0.555;0.552;NA;NA;NA;
14/06/2019;42;0;AZ;NA;2;0.127;0.514;0.458;NA;NA;NA;
17/06/2019;42;0;AZ;NA;2;0.127;0.525;0.506333333333333;NA;NA;NA;
18/06/2019;42;0;AZ;NA;2;0.117;0.598;0.578;NA;NA;NA;
19/06/2019;42;0;AZ;NA;2;0.125;0.511;0.489;NA;NA;NA;
20/06/2019;42;0;AZ;NA;2;0.125;0.551;0.498;NA;NA;NA;
24/06/2019;42;0;AZ;NA;2;0.126;0.491;0.525;NA;NA;NA;
25/06/2019;42;0;AZ;NA;2;0.121;0.564;0.45;NA;NA;NA;
26/06/2019;42;0;AZ;NA;2;0.112;0.472;0.515133333333333;NA;NA;NA;
27/06/2019;42;0;AZ;NA;2;0.093;0.486;0.497533333333333;NA;NA;NA;
28/06/2019;42;0;AZ;NA;2;0.081;0.456;0.422;NA;NA;NA;
01/07/2019;42;0;AZ;NA;2;0.131;0.505;0.493;NA;NA;NA;
02/07/2019;42;0;AZ;NA;2;0.145;0.54;0.464;NA;NA;NA;
04/07/2019;42;0;AZ;NA;2;0.113;0.53;0.429;NA;NA;NA;
05/07/2019;42;0;AZ;NA;2;0.119;0.484;0.452;NA;NA;NA;
05/06/2019;42;0;AZ;NA;2;0.132;0.5354;0.517;NA;NA;NA;
21/05/2019;42;0;BB;08:00:00;2;0.597;0.485;0.484;0.316;0.368;0.176;
22/05/2019;42;0;BB;08:00:00;2;0.428;0.46;0.494;0.262;0.307;0.178;
27/05/2019;42;0;BB;08:00:00;2;0.478;0.544;0.47;0.278;0.328;0.185;
29/05/2019;42;0;BB;08:00:00;2;0.437;0.381;0.435;0.233;0.277;0.141;
03/06/2019;42;0;BB;08:00:00;2;0.557;0.329;0.516;0.256;0.291;0.157;
04/06/2019;42;0;BB;08:00:00;2;0.548;0.424;0.498;0.285;0.322;0.183;
06/06/2019;42;0;BB;08:00:00;2;0.551;0.4198;0.504;0.309;0.34;0.176;
07/06/2019;42;0;BB;08:00:00;2;0.415;0.404;0.498;0.3;0.34;0.175;
11/06/2019;42;0;BB;08:00:00;2;0.43725;0.503;0.501;0.32;0.361;0.189;
13/06/2019;42;0;BB;08:00:00;2;0.54;0.4198;0.54;0.293;0.337;0.172;
14/06/2019;42;0;BB;08:00:00;2;0.448;0.447;0.485;0.292;0.349;0.173;
17/06/2019;42;0;BB;08:00:00;2;0.505;0.539;0.47;0.297;0.343;0.175;
18/06/2019;42;0;BB;08:00:00;2;0.497;0.507;0.564;0.326;0.374;0.206;
19/06/2019;42;0;BB;08:00:00;2;0.50685;0.415;0.478;0.27;0.306;0.161;
20/06/2019;42;0;BB;08:00:00;2;0.591;0.501;0.4834;0.27;0.328;0.181;
24/06/2019;42;0;BB;08:00:00;2;0.503;0.496;0.504;0.299;0.347;0.194;
25/06/2019;42;0;BB;08:00:00;2;0.45;0.432;0.479;0.264;0.302;0.164;
26/06/2019;42;0;BB;08:00:00;2;0.42;0.363;0.49685;0.23;0.274;0.155;
27/06/2019;42;0;BB;08:00:00;2;0.425;0.43136;0.50035;0.274;0.331;0.161;
28/06/2019;42;0;BB;08:00:00;2;0.432;0.491;0.454;0.261;0.296;0.139;
01/07/2019;42;0;BB;08:00:00;2;0.47765;0.37;0.499;0.278;0.324;0.171;
02/07/2019;42;0;BB;08:00:00;2;0.517;0.483;0.4746;0.298;0.402;0.187;
04/07/2019;42;0;BB;08:00:00;2;0.525;0.445;0.421;0.294;0.335;0.18;
05/07/2019;42;0;BB;08:00:00;2;0.492;0.345;0.448;0.272;0.323;0.163;
05/06/2019;42;0;BB;08:00:00;2;0.4;0.47116;0.52;0.223;0.266;0.123;
21/05/2019;43;0;AF;09:00:00;2;0.389;0.373;0.316;0.136;0.098;NA;
22/05/2019;43;0;AF;09:00:00;2;0.382;0.328;0.262;0.102;0.069;NA;
23/05/2019;43;0;AF;09:00:00;2;0.347;0.328;0.259;0.131;0.089;NA;
27/05/2019;43;0;AF;09:00:00;2;0.335;0.36;0.278;0.111;0.072;NA;
29/05/2019;43;0;AF;09:00:00;2;0.335;0.292;0.233;0.117;0.079;NA;
03/06/2019;43;0;AF;09:00:00;2;0.349;0.324;0.256;0.106;0.066;NA;
04/06/2019;43;0;AF;09:00:00;2;0.329;0.36;0.285;0.114;0.079;NA;
07/06/2019;43;0;AF;09:00:00;2;0.31;0.307;0.3;0.102;0.074;NA;
13/06/2019;43;0;AF;09:00:00;2;0.297;0.32;0.293;0.096;0.062;NA;
14/06/2019;43;0;AF;09:00:00;2;0.313;0.329;0.292;0.121;0.076;NA;
17/06/2019;43;0;AF;09:00:00;2;0.334;0.326;0.297;0.119;0.082;NA;
18/06/2019;43;0;AF;09:00:00;2;0.362;0.362;0.326;0.133;0.089;NA;
19/06/2019;43;0;AF;09:00:00;2;0.522;0.329;0.27;0.107;0.07;NA;
20/06/2019;43;0;AF;09:00:00;2;0.339;0.334;0.27;0.11;0.076;NA;
21/06/2019;43;0;AF;09:00:00;2;0.316;0.345;0.279666666666667;0.111;0.075;NA;
24/06/2019;43;0;AF;09:00:00;2;0.291;0.351;0.299;0.11;0.07;NA;
26/06/2019;43;0;AF;09:00:00;2;0.3232;0.307;0.23;0.131;0.1;NA;
27/06/2019;43;0;AF;09:00:00;2;0.297;0.274;0.2955;0.109;0.069;NA;
28/06/2019;43;0;AF;09:00:00;2;0.292;0.274;0.261;0.101;0.065;NA;
01/07/2019;43;0;AF;09:00:00;2;0.289;0.329;0.278;0.133;0.09;NA;
02/07/2019;43;0;AF;09:00:00;2;0.512;0.298;0.2853;0.117;0.082;NA;
03/07/2019;43;0;AF;09:00:00;2;0.3218;0.308;0.2898;0.119;0.074;NA;
04/07/2019;43;0;AF;09:00:00;2;0.329;0.285;0.294;0.117;0.078;NA;
05/07/2019;43;0;AF;09:00:00;2;0.303;0.309;0.272;0.109;0.073;NA;
05/06/2019;43;0;AF;09:00:00;2;0.281;0.312;0.223;0.117;0.074;NA;
21/05/2019;43;0;AJ;09:00:00;2;0.401;0.472;0.42;0.201;0.136;0.098;
22/05/2019;43;0;AJ;09:00:00;2;0.389;0.4242;0.3876;0.18;0.102;0.069;
23/05/2019;43;0;AJ;09:00:00;2;0.368;0.4234;0.3894;0.208;0.131;0.089;
27/05/2019;43;0;AJ;09:00:00;2;0.351;0.38725;0.399;0.176;0.111;0.072;
29/05/2019;43;0;AJ;09:00:00;2;0.34175;0.338;0.325;0.196;0.117;0.079;
03/06/2019;43;0;AJ;09:00:00;2;0.263;0.46;0.428;0.191;0.106;0.066;
04/06/2019;43;0;AJ;09:00:00;2;0.283;0.458;0.413;0.172;0.114;0.079;
07/06/2019;43;0;AJ;09:00:00;2;0.318;0.344;0.405;0.169;0.102;0.074;
13/06/2019;43;0;AJ;09:00:00;2;0.42;0.48;0.466;0.174;0.096;0.062;
14/06/2019;43;0;AJ;09:00:00;2;0.345;0.433;0.364;0.206;0.121;0.076;
17/06/2019;43;0;AJ;09:00:00;2;0.306;0.453;0.393;0.199;0.119;0.082;
18/06/2019;43;0;AJ;09:00:00;2;0.387;0.432;0.393;0.21;0.133;0.089;
19/06/2019;43;0;AJ;09:00:00;2;0.366;0.349;0.424;0.185;0.107;0.07;
20/06/2019;43;0;AJ;09:00:00;2;0.419;0.444;0.366;0.195;0.11;0.076;
21/06/2019;43;0;AJ;09:00:00;2;0.386;0.364;0.371;0.178;0.111;0.075;
24/06/2019;43;0;AJ;09:00:00;2;0.44;0.413;0.445;0.184;0.11;0.07;
26/06/2019;43;0;AJ;09:00:00;2;0.265;0.36;0.324;0.191;0.131;0.1;
27/06/2019;43;0;AJ;09:00:00;2;0.33;0.369;0.347;0.182;0.109;0.069;
28/06/2019;43;0;AJ;09:00:00;2;0.296;0.406;0.299;0.185;0.101;0.065;
01/07/2019;43;0;AJ;09:00:00;2;0.37;0.4342;0.401;0.222;0.133;0.09;
02/07/2019;43;0;AJ;09:00:00;2;0.398;0.591;0.427;0.189;0.117;0.082;
03/07/2019;43;0;AJ;09:00:00;2;0.349;0.371;0.331;0.191;0.119;0.074;
04/07/2019;43;0;AJ;09:00:00;2;0.3252;0.467;0.417;0.198;0.117;0.078;
05/07/2019;43;0;AJ;09:00:00;2;0.33844;0.358;0.387;0.202;0.109;0.073;
05/06/2019;43;0;AJ;09:00:00;2;0.364;0.4;0.395;0.189;0.117;0.074;
21/05/2019;43;0;AP;08:00:00;2;0.326;0.222;0.176;0.098;NA;NA;
22/05/2019;43;0;AP;09:00:00;2;0.304;0.195;0.178;0.069;NA;NA;
23/05/2019;43;0;AP;09:00:00;2;0.257;0.176;0.1688;0.089;NA;NA;
27/05/2019;43;0;AP;09:00:00;2;0.273;0.211;0.185;0.072;NA;NA;
29/05/2019;43;0;AP;09:00:00;2;0.26;0.185;0.141;0.079;NA;NA;
03/06/2019;43;0;AP;09:00:00;2;0.267;0.183;0.157;0.066;NA;NA;
04/06/2019;43;0;AP;09:00:00;2;0.245;0.227;0.183;0.079;NA;NA;
07/06/2019;43;0;AP;08:00:00;2;0.23;0.181;0.175;0.074;NA;NA;
13/06/2019;43;0;AP;08:00:00;2;0.169;0.181;0.172;0.062;NA;NA;
14/06/2019;43;0;AP;09:00:00;2;0.212;0.191;0.173;0.076;NA;NA;
17/06/2019;43;0;AP;09:00:00;2;0.204;0.19;0.175;0.082;NA;NA;
18/06/2019;43;0;AP;09:00:00;2;0.226;0.19;0.206;0.089;NA;NA;
19/06/2019;43;0;AP;08:00:00;2;0.281;0.193;0.161;0.07;NA;NA;
20/06/2019;43;0;AP;09:00:00;2;0.203;0.189;0.181;0.076;NA;NA;
21/06/2019;43;0;AP;09:00:00;2;0.192;0.188;0.17025;0.075;NA;NA;
24/06/2019;43;0;AP;08:00:00;2;0.175;0.202;0.194;0.07;NA;NA;
26/06/2019;43;0;AP;09:00:00;2;0.2342;0.183;0.155;0.1;NA;NA;
27/06/2019;43;0;AP;08:00:00;2;0.159;0.161;0.17025;0.069;NA;NA;
28/06/2019;43;0;AP;08:00:00;2;0.171;0.146;0.139;0.065;NA;NA;
01/07/2019;43;0;AP;09:00:00;2;0.178;0.191;0.171;0.09;NA;NA;
02/07/2019;43;0;AP;09:00:00;2;0.27;0.187;0.1678;0.082;NA;NA;
03/07/2019;43;0;AP;09:00:00;2;0.21644;0.187;0.16645;0.074;NA;NA;
04/07/2019;43;0;AP;08:00:00;2;0.208;0.165;0.18;0.078;NA;NA;
05/07/2019;43;0;AP;09:00:00;2;0.174;0.182;0.163;0.073;NA;NA;
05/06/2019;43;0;AP;09:00:00;2;0.197;0.194;0.123;0.074;NA;NA;
21/05/2019;43;0;AZ;NA;2;0.117;0.404;0.517;NA;NA;NA;
22/05/2019;43;0;AZ;NA;2;0.128;0.377;0.49;NA;NA;NA;
23/05/2019;43;0;AZ;NA;2;0.113;0.36325;0.483666666666667;NA;NA;NA;
27/05/2019;43;0;AZ;NA;2;0.126;0.384;0.464;NA;NA;NA;
29/05/2019;43;0;AZ;NA;2;0.088;0.305;0.453;NA;NA;NA;
03/06/2019;43;0;AZ;NA;2;0.11;0.387;0.508;NA;NA;NA;
04/06/2019;43;0;AZ;NA;2;0.116;0.384;0.505;NA;NA;NA;
07/06/2019;43;0;AZ;NA;2;0.108;0.388;0.5;NA;NA;NA;
13/06/2019;43;0;AZ;NA;2;0.114;0.425;0.552;NA;NA;NA;
14/06/2019;43;0;AZ;NA;2;0.113;0.347;0.458;NA;NA;NA;
17/06/2019;43;0;AZ;NA;2;0.106;0.396;0.450666666666667;NA;NA;NA;
18/06/2019;43;0;AZ;NA;2;0.121;0.376;0.578;NA;NA;NA;
19/06/2019;43;0;AZ;NA;2;0.103;0.34;0.489;NA;NA;NA;
20/06/2019;43;0;AZ;NA;2;0.135;0.351;0.4938;NA;NA;NA;
21/06/2019;43;0;AZ;NA;2;0.368;0.464;0.476;NA;NA;NA;
24/06/2019;43;0;AZ;NA;2;0.13;0.414;0.525;NA;NA;NA;
26/06/2019;43;0;AZ;NA;2;0.107;0.317;0.4974;NA;NA;NA;
27/06/2019;43;0;AZ;NA;2;0.097;0.329;0.4974;NA;NA;NA;
28/06/2019;43;0;AZ;NA;2;0.09;0.303;0.422;NA;NA;NA;
01/07/2019;43;0;AZ;NA;2;0.117;0.375;0.493;NA;NA;NA;
02/07/2019;43;0;AZ;NA;2;0.131;0.395;0.464;NA;NA;NA;
03/07/2019;43;0;AZ;NA;2;0.1206;0.332;0.477;NA;NA;NA;
04/07/2019;43;0;AZ;NA;2;0.121;0.403;0.429;NA;NA;NA;
05/07/2019;43;0;AZ;NA;2;0.104;0.368;0.452;NA;NA;NA;
05/06/2019;43;0;AZ;NA;2;0.062;0.378;0.517;NA;NA;NA;
21/05/2019;43;0;BB;09:00:00;2;0.445;0.391;0.394;0.201;0.236;0.136;
22/05/2019;43;0;BB;09:00:00;2;0.434;0.393;0.37725;0.18;0.203;0.102;
23/05/2019;43;0;BB;09:00:00;2;0.751;0.318;0.3534;0.208;0.242;0.131;
27/05/2019;43;0;BB;09:00:00;2;0.428;0.327;0.367;0.176;0.226;0.111;
29/05/2019;43;0;BB;09:00:00;2;0.351;0.373;0.315;0.196;0.221;0.117;
03/06/2019;43;0;BB;09:00:00;2;0.484;0.273;0.434;0.191;0.236;0.106;
04/06/2019;43;0;BB;09:00:00;2;0.4238;0.282;0.381;0.172;0.198;0.114;
07/06/2019;43;0;BB;09:00:00;2;0.386;0.302;0.397;0.169;0.203;0.102;
13/06/2019;43;0;BB;09:00:00;2;0.406;0.414;0.469;0.174;0.207;0.096;
14/06/2019;43;0;BB;09:00:00;2;0.418;0.338;0.362;0.206;0.236;0.121;
17/06/2019;43;0;BB;09:00:00;2;0.313;0.375;0.3862;0.199;0.216;0.119;
18/06/2019;43;0;BB;09:00:00;2;0.441;0.399;0.373;0.21;0.242;0.133;
19/06/2019;43;0;BB;09:00:00;2;0.428;0.342;0.38244;0.185;0.202;0.107;
20/06/2019;43;0;BB;09:00:00;2;0.45;0.399;0.356;0.195;0.223;0.11;
21/06/2019;43;0;BB;09:00:00;2;0.401;0.383;0.354;0.178;0.205;0.111;
24/06/2019;43;0;BB;09:00:00;2;0.432;0.405;0.425;0.184;0.223;0.11;
26/06/2019;43;0;BB;09:00:00;2;0.421;0.298;0.313;0.191;0.218;0.131;
27/06/2019;43;0;BB;09:00:00;2;0.443;0.333;0.339;0.182;0.218;0.109;
28/06/2019;43;0;BB;09:00:00;2;0.375;0.291;0.298;0.185;0.207;0.101;
01/07/2019;43;0;BB;09:00:00;2;0.42416;0.368;0.384;0.222;0.252;0.133;
02/07/2019;43;0;BB;09:00:00;2;0.561;0.382;0.421;0.189;0.236;0.117;
03/07/2019;43;0;BB;09:00:00;2;0.392;0.326;0.325;0.191;0.215;0.119;
04/07/2019;43;0;BB;09:00:00;2;0.43;0.35525;0.401;0.198;0.232;0.117;
05/07/2019;43;0;BB;09:00:00;2;0.319;0.373;0.356;0.202;0.22;0.109;
05/06/2019;43;0;BB;09:00:00;2;0.347;0.361;0.401;0.189;0.215;0.117;
21/05/2019;44;0;AF;09:00:00;2;0.373;0.316;0.201;0.113;0.082;NA;
22/05/2019;44;0;AF;09:00:00;2;0.328;0.262;0.18;0.121;0.088;NA;
27/05/2019;44;0;AF;09:00:00;2;0.36;0.278;0.176;0.119;0.08;NA;
29/05/2019;44;0;AF;09:00:00;2;0.292;0.233;0.196;0.109;0.078;NA;
03/06/2019;44;0;AF;09:00:00;2;0.324;0.256;0.191;0.118;0.072;NA;
04/06/2019;44;0;AF;09:00:00;2;0.36;0.285;0.172;0.097;0.068;NA;
06/06/2019;44;0;AF;09:00:00;2;0.362;0.309;0.19025;0.11;0.078;NA;
07/06/2019;44;0;AF;09:00:00;2;0.307;0.3;0.169;0.089;0.06;NA;
11/06/2019;44;0;AF;09:00:00;2;0.344;0.32;0.19025;0.094;0.065;NA;
12/06/2019;44;0;AF;09:00:00;2;0.3264;0.2836;0.1944;0.122;0.081;NA;
13/06/2019;44;0;AF;09:00:00;2;0.32;0.293;0.174;0.093;0.067;NA;
14/06/2019;44;0;AF;09:00:00;2;0.329;0.292;0.206;0.087;0.057;NA;
17/06/2019;44;0;AF;09:00:00;2;0.326;0.297;0.199;0.074;0.048;NA;
18/06/2019;44;0;AF;09:00:00;2;0.362;0.326;0.21;0.089;0.061;NA;
19/06/2019;44;0;AF;09:00:00;2;0.329;0.27;0.185;0.08;0.05;NA;
20/06/2019;44;0;AF;09:00:00;2;0.334;0.27;0.195;0.095;0.059;NA;
21/06/2019;44;0;AF;09:00:00;2;0.345;0.178;0.1979;0.089;0.061;NA;
24/06/2019;44;0;AF;09:00:00;2;0.351;0.299;0.184;0.069;0.043;NA;
25/06/2019;44;0;AF;09:00:00;2;0.335;0.264;0.19658;0.092;0.065;NA;
26/06/2019;44;0;AF;09:00:00;2;0.307;0.23;0.191;0.087;0.06;NA;
27/06/2019;44;0;AF;09:00:00;2;0.297;0.274;0.182;0.08;0.051;NA;
28/06/2019;44;0;AF;09:00:00;2;0.274;0.261;0.185;0.091;0.066;NA;
01/07/2019;44;0;AF;09:00:00;2;0.329;0.278;0.222;0.088;0.055;NA;
02/07/2019;44;0;AF;09:00:00;2;0.512;0.298;0.189;0.099;0.065;NA;
03/07/2019;44;0;AF;09:00:00;2;0.308;0.2904;0.191;0.087;0.063;NA;
04/07/2019;44;0;AF;09:00:00;2;0.285;0.294;0.198;0.087;0.06;NA;
05/07/2019;44;0;AF;09:00:00;2;0.309;0.272;0.202;0.095;0.063;NA;
28/05/2019;44;0;AF;09:00:00;2;0.323;0.2786;0.1914;0.101;0.077;NA;
05/06/2019;44;0;AF;09:00:00;2;0.312;0.223;0.189;0.16;0.134;NA;
21/05/2019;44;0;AJ;09:00:00;2;0.296;0.2774;0.37;0.168;0.113;0.082;
22/05/2019;44;0;AJ;09:00:00;2;0.233;0.266;0.284;0.158;0.121;0.088;
